week,date,home_team,away_team,home_score,away_score,status
1,2023-09-07,KC,DET,20,21,final
1,2023-09-10,WAS,ARI,20,16,final
1,2023-09-10,ATL,CAR,24,10,final
1,2023-09-10,CLE,CIN,24,3,final
1,2023-09-10,NYG,DAL,0,40,final
1,2023-09-10,CHI,GB,20,38,final
1,2023-09-10,BAL,HOU,25,9,final
1,2023-09-10,IND,JAX,21,31,final
1,2023-09-10,SEA,LA,13,30,final
1,2023-09-10,DEN,LV,16,17,final
1,2023-09-10,LAC,MIA,34,36,final
1,2023-09-10,NE,PHI,20,25,final
1,2023-09-10,PIT,SF,7,30,final
1,2023-09-10,MIN,TB,17,20,final
1,2023-09-10,NO,TEN,16,15,final
1,2023-09-11,NYJ,BUF,22,16,final
2,2023-09-14,PHI,MIN,34,28,final
2,2023-09-17,CIN,BAL,24,27,final
2,2023-09-17,TB,CHI,27,17,final
2,2023-09-17,ATL,GB,25,24,final
2,2023-09-17,HOU,IND,20,31,final
2,2023-09-17,JAX,KC,9,17,final
2,2023-09-17,TEN,LAC,27,24,final
2,2023-09-17,BUF,LV,38,10,final
2,2023-09-17,NE,MIA,17,24,final
2,2023-09-17,ARI,NYG,28,31,final
2,2023-09-17,DAL,NYJ,30,10,final
2,2023-09-17,DET,SEA,31,37,final
2,2023-09-17,LA,SF,23,30,final
2,2023-09-17,DEN,WAS,33,35,final
2,2023-09-18,PIT,CLE,26,22,final
2,2023-09-18,CAR,NO,17,20,final
3,2023-09-21,SF,NYG,30,12,final
3,2023-09-24,DET,ATL,20,6,final
3,2023-09-24,WAS,BUF,3,37,final
3,2023-09-24,SEA,CAR,37,27,final
3,2023-09-24,KC,CHI,41,10,final
3,2023-09-24,ARI,DAL,28,16,final
3,2023-09-24,MIA,DEN,70,20,final
3,2023-09-24,JAX,HOU,17,37,final
3,2023-09-24,BAL,IND,19,22,final
3,2023-09-24,MIN,LAC,24,28,final
3,2023-09-24,NYJ,NE,10,15,final
3,2023-09-24,GB,NO,18,17,final
3,2023-09-24,LV,PIT,18,23,final
3,2023-09-24,CLE,TEN,27,3,final
3,2023-09-25,CIN,LA,19,16,final
3,2023-09-25,TB,PHI,11,25,final
4,2023-09-28,GB,DET,20,34,final
4,2023-10-01,SF,ARI,35,16,final
4,2023-10-01,JAX,ATL,23,7,final
4,2023-10-01,CLE,BAL,3,28,final
4,2023-10-01,TEN,CIN,27,3,final
4,2023-10-01,CHI,DEN,28,31,final
4,2023-10-01,NYJ,KC,20,23,final
4,2023-10-01,IND,LA,23,29,final
4,2023-10-01,LAC,LV,24,17,final
4,2023-10-01,BUF,MIA,48,20,final
4,2023-10-01,CAR,MIN,13,21,final
4,2023-10-01,DAL,NE,38,3,final
4,2023-10-01,HOU,PIT,30,6,final
4,2023-10-01,NO,TB,9,26,final
4,2023-10-01,PHI,WAS,34,31,final
4,2023-10-02,NYG,SEA,3,24,final
5,2023-10-05,WAS,CHI,20,40,final
5,2023-10-08,PIT,BAL,17,10,final
5,2023-10-08,DET,CAR,42,24,final
5,2023-10-08,ARI,CIN,20,34,final
5,2023-10-08,SF,DAL,42,10,final
5,2023-10-08,ATL,HOU,21,19,final
5,2023-10-08,BUF,JAX,20,25,final
5,2023-10-08,MIN,KC,20,27,final
5,2023-10-08,NE,NO,0,34,final
5,2023-10-08,MIA,NYG,31,16,final
5,2023-10-08,DEN,NYJ,21,31,final
5,2023-10-08,LA,PHI,14,23,final
5,2023-10-08,IND,TEN,23,16,final
5,2023-10-09,LV,GB,17,13,final
6,2023-10-12,KC,DEN,19,8,final
6,2023-10-15,LA,ARI,26,9,final
6,2023-10-15,TEN,BAL,16,24,final
6,2023-10-15,MIA,CAR,42,21,final
6,2023-10-15,TB,DET,6,20,final
6,2023-10-15,JAX,IND,37,20,final
6,2023-10-15,CHI,MIN,13,19,final
6,2023-10-15,LV,NE,21,17,final
6,2023-10-15,HOU,NO,20,13,final
6,2023-10-15,BUF,NYG,14,9,final
6,2023-10-15,NYJ,PHI,20,14,final
6,2023-10-15,CIN,SEA,17,13,final
6,2023-10-15,CLE,SF,19,17,final
6,2023-10-15,ATL,WAS,16,24,final
6,2023-10-16,LAC,DAL,17,20,final
7,2023-10-19,NO,JAX,24,31,final
7,2023-10-22,SEA,ARI,20,10,final
7,2023-10-22,TB,ATL,13,16,final
7,2023-10-22,NE,BUF,29,25,final
7,2023-10-22,IND,CLE,38,39,final
7,2023-10-22,BAL,DET,38,6,final
7,2023-10-22,DEN,GB,19,17,final
7,2023-10-22,KC,LAC,31,17,final
7,2023-10-22,CHI,LV,30,12,final
7,2023-10-22,PHI,MIA,31,17,final
7,2023-10-22,LA,PIT,17,24,final
7,2023-10-22,NYG,WAS,14,7,final
7,2023-10-23,MIN,SF,22,17,final
8,2023-10-26,BUF,TB,24,18,final
8,2023-10-29,TEN,ATL,28,23,final
8,2023-10-29,ARI,BAL,24,31,final
8,2023-10-29,LAC,CHI,30,13,final
8,2023-10-29,SF,CIN,17,31,final
8,2023-10-29,SEA,CLE,24,20,final
8,2023-10-29,CAR,HOU,15,13,final
8,2023-10-29,PIT,JAX,10,20,final
8,2023-10-29,DEN,KC,24,9,final
8,2023-10-29,DAL,LA,43,20,final
8,2023-10-29,GB,MIN,10,24,final
8,2023-10-29,MIA,NE,31,17,final
8,2023-10-29,IND,NO,27,38,final
8,2023-10-29,NYG,NYJ,10,13,final
8,2023-10-29,WAS,PHI,31,38,final
8,2023-10-30,DET,LV,26,14,final
9,2023-11-02,PIT,TEN,20,16,final
9,2023-11-05,CLE,ARI,27,0,final
9,2023-11-05,CIN,BUF,24,18,final
9,2023-11-05,NO,CHI,24,17,final
9,2023-11-05,PHI,DAL,28,23,final
9,2023-11-05,CAR,IND,13,27,final
9,2023-11-05,GB,LA,20,3,final
9,2023-11-05,KC,MIA,21,14,final
9,2023-11-05,ATL,MIN,28,31,final
9,2023-11-05,LV,NYG,30,6,final
9,2023-11-05,BAL,SEA,37,3,final
9,2023-11-05,HOU,TB,39,37,final
9,2023-11-05,NE,WAS,17,20,final
9,2023-11-06,NYJ,LAC,6,27,final
10,2023-11-09,CHI,CAR,16,13,final
10,2023-11-12,ARI,ATL,25,23,final
10,2023-11-12,BAL,CLE,31,33,final
10,2023-11-12,LAC,DET,38,41,final
10,2023-11-12,PIT,GB,23,19,final
10,2023-11-12,CIN,HOU,27,30,final
10,2023-11-12,NE,IND,6,10,final
10,2023-11-12,MIN,NO,27,19,final
10,2023-11-12,DAL,NYG,49,17,final
10,2023-11-12,LV,NYJ,16,12,final
10,2023-11-12,JAX,SF,3,34,final
10,2023-11-12,TB,TEN,20,6,final
10,2023-11-12,SEA,WAS,29,26,final
10,2023-11-13,BUF,DEN,22,24,final
11,2023-11-16,BAL,CIN,34,20,final
11,2023-11-19,HOU,ARI,21,16,final
11,2023-11-19,DET,CHI,31,26,final
11,2023-11-19,CAR,DAL,10,33,final
11,2023-11-19,GB,LAC,23,20,final
11,2023-11-19,MIA,LV,20,13,final
11,2023-11-19,DEN,MIN,21,20,final
11,2023-11-19,WAS,NYG,19,31,final
11,2023-11-19,BUF,NYJ,32,6,final
11,2023-11-19,CLE,PIT,13,10,final
11,2023-11-19,LA,SEA,17,16,final
11,2023-11-19,SF,TB,27,14,final
11,2023-11-19,JAX,TEN,34,14,final
11,2023-11-20,KC,PHI,17,21,final
12,2023-11-23,DET,GB,22,29,final
12,2023-11-23,SEA,SF,13,31,final
12,2023-11-23,DAL,WAS,45,10,final
12,2023-11-24,NYJ,MIA,13,34,final
12,2023-11-26,LAC,BAL,10,20,final
12,2023-11-26,PHI,BUF,37,34,final
12,2023-11-26,TEN,CAR,17,10,final
12,2023-11-26,DEN,CLE,29,12,final
12,2023-11-26,HOU,JAX,21,24,final
12,2023-11-26,LV,KC,17,31,final
12,2023-11-26,ARI,LA,14,37,final
12,2023-11-26,NYG,NE,10,7,final
12,2023-11-26,ATL,NO,24,15,final
12,2023-11-26,CIN,PIT,10,16,final
12,2023-11-26,IND,TB,27,20,final
12,2023-11-27,MIN,CHI,10,12,final
13,2023-11-30,DAL,SEA,41,35,final
13,2023-12-03,PIT,ARI,10,24,final
13,2023-12-03,NYJ,ATL,8,13,final
13,2023-12-03,TB,CAR,21,18,final
13,2023-12-03,LA,CLE,36,19,final
13,2023-12-03,HOU,DEN,22,17,final
13,2023-12-03,NO,DET,28,33,final
13,2023-12-03,TEN,IND,28,31,final
13,2023-12-03,GB,KC,27,19,final
13,2023-12-03,NE,LAC,0,6,final
13,2023-12-03,WAS,MIA,15,45,final
13,2023-12-03,PHI,SF,19,42,final
13,2023-12-04,JAX,CIN,31,34,final
14,2023-12-07,PIT,NE,18,21,final
14,2023-12-10,KC,BUF,17,20,final
14,2023-12-10,NO,CAR,28,6,final
14,2023-12-10,LAC,DEN,7,24,final
14,2023-12-10,CHI,DET,28,13,final
14,2023-12-10,NYJ,HOU,30,6,final
14,2023-12-10,CIN,IND,34,14,final
14,2023-12-10,CLE,JAX,31,27,final
14,2023-12-10,BAL,LA,37,31,final
14,2023-12-10,LV,MIN,0,3,final
14,2023-12-10,DAL,PHI,33,13,final
14,2023-12-10,SF,SEA,28,16,final
14,2023-12-10,ATL,TB,25,29,final
14,2023-12-11,NYG,GB,24,22,final
14,2023-12-11,MIA,TEN,27,28,final
15,2023-12-14,LV,LAC,63,21,final
15,2023-12-16,DET,DEN,42,17,final
15,2023-12-16,CIN,MIN,27,24,final
15,2023-12-16,IND,PIT,30,13,final
15,2023-12-17,CAR,ATL,9,7,final
15,2023-12-17,JAX,BAL,7,23,final
15,2023-12-17,CLE,CHI,20,17,final
15,2023-12-17,BUF,DAL,31,10,final
15,2023-12-17,TEN,HOU,16,19,final
15,2023-12-17,NE,KC,17,27,final
15,2023-12-17,NO,NYG,24,6,final
15,2023-12-17,MIA,NYJ,30,0,final
15,2023-12-17,ARI,SF,29,45,final
15,2023-12-17,GB,TB,20,34,final
15,2023-12-17,LA,WAS,28,20,final
15,2023-12-18,SEA,PHI,20,17,final
16,2023-12-21,LA,NO,30,22,final
16,2023-12-23,LAC,BUF,22,24,final
16,2023-12-23,PIT,CIN,34,11,final
16,2023-12-24,CHI,ARI,27,16,final
16,2023-12-24,HOU,CLE,22,36,final
16,2023-12-24,MIA,DAL,22,20,final
16,2023-12-24,MIN,DET,24,30,final
16,2023-12-24,CAR,GB,30,33,final
16,2023-12-24,ATL,IND,29,10,final
16,2023-12-24,TB,JAX,30,12,final
16,2023-12-24,DEN,NE,23,26,final
16,2023-12-24,TEN,SEA,17,20,final
16,2023-12-24,NYJ,WAS,30,28,final
16,2023-12-25,SF,BAL,19,33,final
16,2023-12-25,KC,LV,14,20,final
16,2023-12-25,PHI,NYG,33,25,final
17,2023-12-28,CLE,NYJ,37,20,final
17,2023-12-30,DAL,DET,20,19,final
17,2023-12-31,PHI,ARI,31,35,final
17,2023-12-31,CHI,ATL,37,17,final
17,2023-12-31,JAX,CAR,26,0,final
17,2023-12-31,KC,CIN,25,17,final
17,2023-12-31,MIN,GB,10,33,final
17,2023-12-31,DEN,LAC,16,9,final
17,2023-12-31,NYG,LA,25,26,final
17,2023-12-31,IND,LV,23,20,final
17,2023-12-31,BAL,MIA,56,19,final
17,2023-12-31,BUF,NE,27,21,final
17,2023-12-31,TB,NO,13,23,final
17,2023-12-31,SEA,PIT,23,30,final
17,2023-12-31,WAS,SF,10,27,final
17,2023-12-31,HOU,TEN,26,3,final
18,2024-01-06,IND,HOU,19,23,final
18,2024-01-06,BAL,PIT,10,17,final
18,2024-01-07,NO,ATL,48,17,final
18,2024-01-07,MIA,BUF,14,21,final
18,2024-01-07,GB,CHI,17,9,final
18,2024-01-07,CIN,CLE,31,14,final
18,2024-01-07,WAS,DAL,10,38,final
18,2024-01-07,LV,DEN,27,14,final
18,2024-01-07,TEN,JAX,28,20,final
18,2024-01-07,LAC,KC,12,13,final
18,2024-01-07,SF,LA,20,21,final
18,2024-01-07,DET,MIN,30,20,final
18,2024-01-07,NE,NYJ,3,17,final
18,2024-01-07,NYG,PHI,27,10,final
18,2024-01-07,ARI,SEA,20,21,final
18,2024-01-07,CAR,TB,0,9,final
